,MAC,timestamp,rssi,label,gateway
8748,AC233FAA9BB3,2022-01-11T15:03:58.191Z,-45.0,pcs,AC233FC0C817
8749,AC233FE05DF6,2022-01-11T15:03:58.517Z,-69.0,pcs,AC233FC0C817
8750,AC233FE05DFB,2022-01-11T15:03:58.431Z,-43.0,pcs,AC233FC0C817
8751,AC233F8C7BCC,2022-01-11T15:03:58.877Z,-57.0,pcs,AC233FC0C810
8752,AC233FE05DF6,2022-01-11T15:03:58.821Z,-55.0,pcs,AC233FC0C810
8753,AC233FE05E05,2022-01-11T15:03:58.897Z,-60.0,pcs,AC233FC0C810
8754,AC233F8C7BCC,2022-01-11T15:03:58.571Z,-53.0,pcs,AC233FC0C80F
8755,AC233FE05DF6,2022-01-11T15:03:58.821Z,-60.0,pcs,AC233FC0C80F
8756,AC233F8C7BCC,2022-01-11T15:03:58.869Z,-47.0,pcs,AC233FC0C80F
8757,AC233FE05E05,2022-01-11T15:03:58.897Z,-45.0,pcs,AC233FC0C80F
8758,4E7ED43BA008,2022-01-11T15:03:59.051Z,-70.0,pcs,AC233FC0C817
8759,AC233F8C7BCC,2022-01-11T15:03:58.879Z,-55.0,pcs,AC233FC0C817
8760,AC233FAA9BB3,2022-01-11T15:03:59.094Z,-50.0,pcs,AC233FC0C817
8761,AC233FE05E05,2022-01-11T15:03:58.899Z,-44.0,pcs,AC233FC0C817
8762,AC233F8C7BCF,2022-01-11T15:03:59.175Z,-40.0,pcs,AC233FC0C810
8763,AC233FAA9BB3,2022-01-11T15:03:59.093Z,-36.0,pcs,AC233FC0C810
8764,AC233FE05DF6,2022-01-11T15:03:59.435Z,-36.0,pcs,AC233FC0C810
8765,AC233F8C7BCF,2022-01-11T15:03:59.173Z,-48.0,pcs,AC233FC0C80F
8766,AC233F8C7BCC,2022-01-11T15:03:59.183Z,-56.0,pcs,AC233FC0C80F
8767,AC233FE05DF6,2022-01-11T15:03:59.435Z,-40.0,pcs,AC233FC0C80F
8768,AC233F8C7BCC,2022-01-11T15:03:59.475Z,-47.0,pcs,AC233FC0C80F
8769,4E7ED43BA008,2022-01-11T15:03:59.537Z,-70.0,pcs,AC233FC0C817
8770,AC233F8C7BCC,2022-01-11T15:03:59.477Z,-54.0,pcs,AC233FC0C817
8771,AC233F8C7BCF,2022-01-11T15:03:59.169Z,-49.0,pcs,AC233FC0C817
8772,AC233FE05DF6,2022-01-11T15:03:59.436Z,-57.0,pcs,AC233FC0C817
8773,AC233F8C7BCC,2022-01-11T15:03:59.474Z,-41.0,pcs,AC233FC0C810
8774,AC233FE05DF6,2022-01-11T15:03:59.742Z,-53.0,pcs,AC233FC0C810
8775,AC233FE05DF6,2022-01-11T15:03:59.745Z,-40.0,pcs,AC233FC0C80F
8776,AC233FAA9BB3,2022-01-11T15:04:00.003Z,-48.0,pcs,AC233FC0C80F
8777,4E7ED43BA008,2022-01-11T15:04:00.014Z,-71.0,pcs,AC233FC0C817
8778,AC233FAA9BB3,2022-01-11T15:04:00.003Z,-51.0,pcs,AC233FC0C817
8779,AC233FE05DF6,2022-01-11T15:04:00.056Z,-49.0,pcs,AC233FC0C817
8780,AC233F8C7BCC,2022-01-11T15:04:00.371Z,-55.0,pcs,AC233FC0C810
8781,AC233FAA9BB3,2022-01-11T15:04:00.001Z,-36.0,pcs,AC233FC0C810
8782,AC233FE05DF6,2022-01-11T15:04:00.054Z,-55.0,pcs,AC233FC0C810
8783,AC233FE05DFB,2022-01-11T15:04:00.228Z,-46.0,pcs,AC233FC0C810
8784,AC233FE05DF6,2022-01-11T15:04:00.057Z,-41.0,pcs,AC233FC0C80F
8785,AC233FE05DFB,2022-01-11T15:04:00.230Z,-57.0,pcs,AC233FC0C80F
